-----------------------------------------------------------------------------------------
Parameter Settings:
EIUES:                            0.5
Ratio uncertain traces:           0.5

Type:                             encoder_GREEDY
No. warmup steps:                 4000
LR factor                         0.6824392928558007 
Embedding dimension:              256
Dimension of feedforward network: 1024
Number of transformer layers:     1
Number of attentions heads:       8
Dropout:                          0.24452282528361757
Total number of epochs:           150
-----------------------------------------------------------------------------------------
| epoch   0 |   469/ 1707 batches | lr_step  470 | lr  0.000079 |acc  0.059%| ms/batch 258.61 | loss 0.9308572 
| epoch   0 |   479/ 1707 batches | lr_step  480 | lr  0.000081 |acc  0.059%| ms/batch 263.00 | loss 0.9240605 
| epoch   0 |   489/ 1707 batches | lr_step  490 | lr  0.000083 |acc  0.059%| ms/batch 263.50 | loss 0.9214431 
| epoch   0 |   499/ 1707 batches | lr_step  500 | lr  0.000084 |acc  0.020%| ms/batch 266.39 | loss 0.9208854 
| epoch   0 |   509/ 1707 batches | lr_step  510 | lr  0.000086 |acc  0.078%| ms/batch 256.31 | loss 0.9015039 
| epoch   0 |   519/ 1707 batches | lr_step  520 | lr  0.000088 |acc  0.078%| ms/batch 258.41 | loss 0.9089729 
| epoch   0 |   529/ 1707 batches | lr_step  530 | lr  0.000089 |acc  0.156%| ms/batch 261.00 | loss 0.8947412 
| epoch   0 |   539/ 1707 batches | lr_step  540 | lr  0.000091 |acc  0.059%| ms/batch 259.41 | loss 0.9048070 
| epoch   0 |   549/ 1707 batches | lr_step  550 | lr  0.000093 |acc  0.098%| ms/batch 262.20 | loss 0.8929432 
| epoch   0 |   559/ 1707 batches | lr_step  560 | lr  0.000094 |acc  0.098%| ms/batch 256.91 | loss 0.8878220 
| epoch   0 |   569/ 1707 batches | lr_step  570 | lr  0.000096 |acc  0.156%| ms/batch 258.81 | loss 0.8875432 
| epoch   0 |   579/ 1707 batches | lr_step  580 | lr  0.000098 |acc  0.156%| ms/batch 256.91 | loss 0.8914596 
| epoch   0 |   589/ 1707 batches | lr_step  590 | lr  0.000099 |acc  0.137%| ms/batch 259.31 | loss 0.8721764 
| epoch   0 |   599/ 1707 batches | lr_step  600 | lr  0.000101 |acc  0.137%| ms/batch 257.47 | loss 0.8804812 
| epoch   0 |   609/ 1707 batches | lr_step  610 | lr  0.000103 |acc  0.156%| ms/batch 262.90 | loss 0.8626193 
| epoch   0 |   619/ 1707 batches | lr_step  620 | lr  0.000105 |acc  0.215%| ms/batch 262.90 | loss 0.8690412 
| epoch   0 |   629/ 1707 batches | lr_step  630 | lr  0.000106 |acc  0.137%| ms/batch 261.70 | loss 0.8566372 
| epoch   0 |   639/ 1707 batches | lr_step  640 | lr  0.000108 |acc  0.215%| ms/batch 261.60 | loss 0.8584216 
| epoch   0 |   649/ 1707 batches | lr_step  650 | lr  0.000110 |acc  0.176%| ms/batch 258.51 | loss 0.8542339 
| epoch   0 |   659/ 1707 batches | lr_step  660 | lr  0.000111 |acc  0.117%| ms/batch 254.57 | loss 0.8501233 
| epoch   0 |   669/ 1707 batches | lr_step  670 | lr  0.000113 |acc  0.137%| ms/batch 258.70 | loss 0.8399115 
| epoch   0 |   679/ 1707 batches | lr_step  680 | lr  0.000115 |acc  0.195%| ms/batch 266.14 | loss 0.8460535 
| epoch   0 |   689/ 1707 batches | lr_step  690 | lr  0.000116 |acc  0.137%| ms/batch 257.01 | loss 0.8372506 
| epoch   0 |   699/ 1707 batches | lr_step  700 | lr  0.000118 |acc  0.137%| ms/batch 254.72 | loss 0.8390437 
| epoch   0 |   709/ 1707 batches | lr_step  710 | lr  0.000120 |acc  0.254%| ms/batch 260.00 | loss 0.8308303 
| epoch   0 |   719/ 1707 batches | lr_step  720 | lr  0.000121 |acc  0.391%| ms/batch 262.50 | loss 0.8275359 
| epoch   0 |   729/ 1707 batches | lr_step  730 | lr  0.000123 |acc  0.117%| ms/batch 260.20 | loss 0.8232559 
| epoch   0 |   739/ 1707 batches | lr_step  740 | lr  0.000125 |acc  0.371%| ms/batch 257.31 | loss 0.8191055 
| epoch   0 |   749/ 1707 batches | lr_step  750 | lr  0.000126 |acc  0.234%| ms/batch 263.49 | loss 0.8181653 
| epoch   0 |   759/ 1707 batches | lr_step  760 | lr  0.000128 |acc  0.332%| ms/batch 265.19 | loss 0.8128116 
| epoch   0 |   769/ 1707 batches | lr_step  770 | lr  0.000130 |acc  0.449%| ms/batch 275.36 | loss 0.8071206 
| epoch   0 |   779/ 1707 batches | lr_step  780 | lr  0.000132 |acc  0.410%| ms/batch 270.88 | loss 0.8021626 
| epoch   0 |   789/ 1707 batches | lr_step  790 | lr  0.000133 |acc  0.508%| ms/batch 265.93 | loss 0.8005436 
| epoch   0 |   799/ 1707 batches | lr_step  800 | lr  0.000135 |acc  0.527%| ms/batch 269.08 | loss 0.7982779 
| epoch   0 |   809/ 1707 batches | lr_step  810 | lr  0.000137 |acc  0.254%| ms/batch 259.54 | loss 0.7953238 
| epoch   0 |   819/ 1707 batches | lr_step  820 | lr  0.000138 |acc  0.371%| ms/batch 264.79 | loss 0.7987131 
| epoch   0 |   829/ 1707 batches | lr_step  830 | lr  0.000140 |acc  0.605%| ms/batch 263.69 | loss 0.7797931 
| epoch   0 |   839/ 1707 batches | lr_step  840 | lr  0.000142 |acc  0.449%| ms/batch 258.01 | loss 0.7898182 
| epoch   0 |   849/ 1707 batches | lr_step  850 | lr  0.000143 |acc  0.410%| ms/batch 255.42 | loss 0.7828062 
| epoch   0 |   859/ 1707 batches | lr_step  860 | lr  0.000145 |acc  0.332%| ms/batch 260.20 | loss 0.7776956 
| epoch   0 |   869/ 1707 batches | lr_step  870 | lr  0.000147 |acc  0.469%| ms/batch 260.51 | loss 0.7798700 
| epoch   0 |   879/ 1707 batches | lr_step  880 | lr  0.000148 |acc  0.430%| ms/batch 254.12 | loss 0.7680621 
| epoch   0 |   889/ 1707 batches | lr_step  890 | lr  0.000150 |acc  0.547%| ms/batch 265.09 | loss 0.7678317 
| epoch   0 |   899/ 1707 batches | lr_step  900 | lr  0.000152 |acc  0.508%| ms/batch 259.51 | loss 0.7567400 
| epoch   0 |   909/ 1707 batches | lr_step  910 | lr  0.000153 |acc  0.488%| ms/batch 257.61 | loss 0.7559981 
| epoch   0 |   919/ 1707 batches | lr_step  920 | lr  0.000155 |acc  0.586%| ms/batch 262.50 | loss 0.7582365 
| epoch   0 |   929/ 1707 batches | lr_step  930 | lr  0.000157 |acc  0.645%| ms/batch 262.40 | loss 0.7485247 
| epoch   0 |   939/ 1707 batches | lr_step  940 | lr  0.000158 |acc  0.566%| ms/batch 261.30 | loss 0.7507763 
| epoch   0 |   949/ 1707 batches | lr_step  950 | lr  0.000160 |acc  0.684%| ms/batch 257.51 | loss 0.7540902 
| epoch   0 |   959/ 1707 batches | lr_step  960 | lr  0.000162 |acc  0.488%| ms/batch 261.04 | loss 0.7526058 
| epoch   0 |   969/ 1707 batches | lr_step  970 | lr  0.000164 |acc  0.742%| ms/batch 256.49 | loss 0.7441591 
| epoch   0 |   979/ 1707 batches | lr_step  980 | lr  0.000165 |acc  0.645%| ms/batch 261.80 | loss 0.7379070 
| epoch   0 |   989/ 1707 batches | lr_step  990 | lr  0.000167 |acc  0.742%| ms/batch 261.69 | loss 0.7319103 
| epoch   0 |   999/ 1707 batches | lr_step  1000 | lr  0.000169 |acc  0.801%| ms/batch 252.96 | loss 0.7343078 
| epoch   0 |  1009/ 1707 batches | lr_step  1010 | lr  0.000170 |acc  0.898%| ms/batch 258.52 | loss 0.7336279 
| epoch   0 |  1019/ 1707 batches | lr_step  1020 | lr  0.000172 |acc  0.723%| ms/batch 264.59 | loss 0.7175676 
| epoch   0 |  1029/ 1707 batches | lr_step  1030 | lr  0.000174 |acc  0.938%| ms/batch 256.21 | loss 0.7150051 
| epoch   0 |  1039/ 1707 batches | lr_step  1040 | lr  0.000175 |acc  0.977%| ms/batch 259.61 | loss 0.7190373 
| epoch   0 |  1049/ 1707 batches | lr_step  1050 | lr  0.000177 |acc  0.742%| ms/batch 259.02 | loss 0.7163150 
| epoch   0 |  1059/ 1707 batches | lr_step  1060 | lr  0.000179 |acc  1.016%| ms/batch 259.42 | loss 0.7088546 
| epoch   0 |  1069/ 1707 batches | lr_step  1070 | lr  0.000180 |acc  1.074%| ms/batch 257.02 | loss 0.7052496 
| epoch   0 |  1079/ 1707 batches | lr_step  1080 | lr  0.000182 |acc  1.113%| ms/batch 256.78 | loss 0.6924837 
| epoch   0 |  1089/ 1707 batches | lr_step  1090 | lr  0.000184 |acc  1.367%| ms/batch 261.91 | loss 0.6971712 
| epoch   0 |  1099/ 1707 batches | lr_step  1100 | lr  0.000185 |acc  1.230%| ms/batch 255.63 | loss 0.6938124 
| epoch   0 |  1109/ 1707 batches | lr_step  1110 | lr  0.000187 |acc  0.898%| ms/batch 260.12 | loss 0.6902070 
| epoch   0 |  1119/ 1707 batches | lr_step  1120 | lr  0.000189 |acc  1.406%| ms/batch 256.83 | loss 0.6906911 
| epoch   0 |  1129/ 1707 batches | lr_step  1130 | lr  0.000191 |acc  1.191%| ms/batch 260.10 | loss 0.6843440 
| epoch   0 |  1139/ 1707 batches | lr_step  1140 | lr  0.000192 |acc  1.211%| ms/batch 260.59 | loss 0.6855376 
| epoch   0 |  1149/ 1707 batches | lr_step  1150 | lr  0.000194 |acc  1.309%| ms/batch 257.33 | loss 0.6805130 
| epoch   0 |  1159/ 1707 batches | lr_step  1160 | lr  0.000196 |acc  1.504%| ms/batch 258.73 | loss 0.6724955 
| epoch   0 |  1169/ 1707 batches | lr_step  1170 | lr  0.000197 |acc  1.250%| ms/batch 259.62 | loss 0.6903872 
| epoch   0 |  1179/ 1707 batches | lr_step  1180 | lr  0.000199 |acc  1.367%| ms/batch 262.70 | loss 0.6677202 
